workload,kernel,requested_core_clock,requested_mem_clock,requested_pair,is_auto_baseline,applied_core_clock,applied_mem_clock,n,measured_launches_mean,measured_launches_std,total_time_mean_ms,total_time_std_ms,total_energy_mean_mJ,total_energy_std_mJ,avg_power_mean_W,avg_power_std_W,time_per_launch_mean_ms,time_per_launch_std_ms,energy_per_launch_mean_mJ,energy_per_launch_std_mJ,effective_core_clock,effective_mem_clock,num_requested_pairs_merged,requested_pairs_merged,requested_core_clock_original,requested_mem_clock_original
2dconv,convolution2D_kernel,630,810,630/405;630/810,0,630,810,2,2277.0,0.0,5001.4435,0.0,284468.0,0.0,56.877165500000004,0.0,2.1965073643250124,0.0,124.93016659514245,0.0,630.0,810.0,2,630/405;630/810,630,405;810
2dconv,convolution2D_kernel,630,5001,630/5001,0,630,5001,1,15723.0,0.0,5000.057,0.0,797572.0,0.0,159.512577,0.0,0.3180090949564332,0.0,50.72645169496916,0.0,630.0,5001.0,1,630/5001,630,5001
2dconv,convolution2D_kernel,630,9251,630/9251,0,630,9251,1,18748.0,0.0,5000.089,0.0,1055204.0,0.0,211.037029,0.0,0.2666998613185406,0.0,56.28355024535951,0.0,630.0,9251.0,1,630/9251,630,9251
2dconv,convolution2D_kernel,630,9501,630/9501,0,630,9501,1,18747.0,0.0,5000.151,0.0,1063393.0,0.0,212.672162,0.0,0.2667173947831653,0.0,56.72336907238491,0.0,630.0,9501.0,1,630/9501,630,9501
2dconv,convolution2D_kernel,1050,810,1050/405;1050/810,0,1050,810,2,2279.0,0.0,5001.8435,0.0,310039.5,0.0,61.985018499999995,0.0,2.1947536200087754,0.0,136.04190434401053,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
2dconv,convolution2D_kernel,1050,5001,1050/5001,0,1050,5001,1,16233.0,0.0,5000.083,0.0,828731.0,0.0,165.743432,0.0,0.3080196513275426,0.0,51.05223926569334,0.0,1050.0,5001.0,1,1050/5001,1050,5001
2dconv,convolution2D_kernel,1050,9251,1050/9251,0,1050,9251,1,27212.0,0.0,5000.019,0.0,1330579.0,0.0,266.114786,0.0,0.183743164780244,0.0,48.89677348228722,0.0,1050.0,9251.0,1,1050/9251,1050,9251
2dconv,convolution2D_kernel,1050,9501,1050/9501,0,1050,9501,1,27214.0,0.0,5000.011,0.0,1307721.0,0.0,261.543638,0.0,0.1837293672374513,0.0,48.05324465348718,0.0,1050.0,9501.0,1,1050/9501,1050,9501
2dconv,convolution2D_kernel,1470,810,1470/405;1470/810,0,1470,810,2,2280.0,0.0,5001.336499999999,0.0,343332.0,0.0,68.64805150000001,0.0,2.193568640350877,0.0,150.5842105263158,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
2dconv,convolution2D_kernel,1470,5001,1470/5001,0,1470,5001,1,16473.0,0.0,5000.31,0.0,886710.0,0.0,177.331021,0.0,0.3035458022218175,0.0,53.828082316517936,0.0,1470.0,5001.0,1,1470/5001,1470,5001
2dconv,convolution2D_kernel,1470,9251,1470/9251,0,1470,9251,1,28353.0,0.0,5000.147,0.0,1415494.0,0.0,283.090479,0.0,0.1763533664867915,0.0,49.92395866398618,0.0,1470.0,9251.0,1,1470/9251,1470,9251
2dconv,convolution2D_kernel,1470,9501,1470/9501,0,1470,9501,1,28433.0,0.0,5000.096,0.0,1398110.0,0.0,279.616621,0.0,0.1758553793127703,0.0,49.17208877009109,0.0,1470.0,9501.0,1,1470/9501,1470,9501
2dconv,convolution2D_kernel,1890,810,1890/405;1890/810,0,1890,810,2,2282.0,0.0,5000.5845,0.0,529505.0,0.0,105.8886975,0.0,2.1913166082383873,0.0,232.03549517966695,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
2dconv,convolution2D_kernel,1890,5001,1890/5001,0,1890,5001,1,16671.0,0.0,5000.293,0.0,1348673.0,0.0,269.718796,0.0,0.2999395957051166,0.0,80.8993461699958,0.0,1890.0,5001.0,1,1890/5001,1890,5001
2dconv,convolution2D_kernel,1890,9251,1890/9251,0,1890,9251,1,28901.0,0.0,5000.067,0.0,1753072.0,0.0,350.609675,0.0,0.1730067125704993,0.0,60.65783190893049,0.0,1890.0,9251.0,1,1890/9251,1890,9251
2dconv,convolution2D_kernel,1890,9501,1890/9501,0,1890,9501,1,28866.0,0.0,5000.176,0.0,1754180.0,0.0,350.823632,0.0,0.1732202591283863,0.0,60.769763735883046,0.0,1890.0,9501.0,1,1890/9501,1890,9501
2dconv,convolution2D_kernel,1920,810,2100/405,0,1920,810,1,2282.0,0.0,5001.75,0.0,646565.0,0.0,129.267769,0.0,2.1918273444347065,0.0,283.33260297984225,0.0,1920.0,810.0,1,2100/405,2100,405
2dconv,convolution2D_kernel,1920,9501,2100/9501,0,1920,9501,1,28856.0,0.0,5000.113,0.0,1717059.0,0.0,343.404053,0.0,0.1732781050734682,0.0,59.50440116440255,0.0,1920.0,9501.0,1,2100/9501,2100,9501
2dconv,convolution2D_kernel,1935,9251,2100/9251,0,1935,9251,1,28875.0,0.0,5000.107,0.0,1715699.0,0.0,343.132462,0.0,0.1731638787878787,0.0,59.41814718614719,0.0,1935.0,9251.0,1,2100/9251,2100,9251
2dconv,convolution2D_kernel,1950,810,2100/810,0,1950,810,1,2282.0,0.0,5001.526,0.0,622530.0,0.0,124.468003,0.0,2.191729184925504,0.0,272.80017528483785,0.0,1950.0,810.0,1,2100/810,2100,810
2dconv,convolution2D_kernel,1965,5001,2100/5001,0,1965,5001,1,16664.0,0.0,5000.005,0.0,1538021.0,0.0,307.60387,0.0,0.3000483077292367,0.0,92.2960273643783,0.0,1965.0,5001.0,1,2100/5001,2100,5001
2mm,mm2_kernel1,210,405,210/405,0,210,405,1,311.0,0.0,5001.464,0.0,237681.0,0.0,47.522287,0.0,16.08187781350482,0.0,764.2475884244373,0.0,210.0,405.0,1,210/405,210,405
2mm,mm2_kernel1,210,810,210/810,0,210,810,1,315.0,0.0,5003.632,0.0,247148.0,0.0,49.393717,0.0,15.88454603174603,0.0,784.5968253968254,0.0,210.0,810.0,1,210/810,210,810
2mm,mm2_kernel1,210,5001,210/5001,0,210,5001,1,315.0,0.0,5007.441,0.0,410637.0,0.0,82.005353,0.0,15.896638095238094,0.0,1303.6095238095238,0.0,210.0,5001.0,1,210/5001,210,5001
2mm,mm2_kernel1,210,9251,210/9251,0,210,9251,1,315.0,0.0,5006.238,0.0,528320.0,0.0,105.532342,0.0,15.89281904761905,0.0,1677.2063492063492,0.0,210.0,9251.0,1,210/9251,210,9251
2mm,mm2_kernel1,210,9501,210/9501,0,210,9501,1,315.0,0.0,5007.459,0.0,530711.0,0.0,105.984083,0.0,15.896695238095235,0.0,1684.7968253968254,0.0,210.0,9501.0,1,210/9501,210,9501
2mm,mm2_kernel1,630,810,630/405;630/810,0,630,810,2,821.5,0.0,5005.3935,0.0,374182.0,0.0,74.755765,0.0,6.093103440023709,0.0,455.47217900274137,0.0,630.0,810.0,2,630/405;630/810,630,405;810
2mm,mm2_kernel1,630,5001,630/5001,0,630,5001,1,825.0,0.0,5000.823,0.0,530768.0,0.0,106.136135,0.0,6.061603636363637,0.0,643.3551515151515,0.0,630.0,5001.0,1,630/5001,630,5001
2mm,mm2_kernel1,630,9251,630/9251,0,630,9251,1,825.0,0.0,5004.355,0.0,674594.0,0.0,134.801389,0.0,6.065884848484848,0.0,817.689696969697,0.0,630.0,9251.0,1,630/9251,630,9251
2mm,mm2_kernel1,630,9501,630/9501,0,630,9501,1,825.0,0.0,5004.903,0.0,679287.0,0.0,135.724313,0.0,6.066549090909091,0.0,823.3781818181818,0.0,630.0,9501.0,1,630/9501,630,9501
2mm,mm2_kernel1,1050,810,1050/405;1050/810,0,1050,810,2,1331.0,0.0,5001.1115,0.0,505838.5,0.0,101.1451675,0.0,3.757460655047371,0.0,380.04351647383965,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
2mm,mm2_kernel1,1050,5001,1050/5001,0,1050,5001,1,1381.0,0.0,5000.601,0.0,683039.0,0.0,136.591393,0.0,3.621,0.0,494.5973931933382,0.0,1050.0,5001.0,1,1050/5001,1050,5001
2mm,mm2_kernel1,1050,9251,1050/9251,0,1050,9251,1,1375.0,0.0,5001.264,0.0,832326.0,0.0,166.423139,0.0,3.637282909090909,0.0,605.328,0.0,1050.0,9251.0,1,1050/9251,1050,9251
2mm,mm2_kernel1,1050,9501,1050/9501,0,1050,9501,1,1375.0,0.0,5002.049,0.0,831075.0,0.0,166.146902,0.0,3.637853818181818,0.0,604.4181818181818,0.0,1050.0,9501.0,1,1050/9501,1050,9501
2mm,mm2_kernel1,1470,810,1470/405;1470/810,0,1470,810,2,1787.5,0.0,5001.673000000001,0.0,684660.0,0.0,136.8861845,0.0,2.7981389863280546,0.0,383.02685565274436,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
2mm,mm2_kernel1,1470,5001,1470/5001,0,1470,5001,1,1931.0,0.0,5002.064,0.0,880409.0,0.0,176.009127,0.0,2.590400828586225,0.0,455.9342309684101,0.0,1470.0,5001.0,1,1470/5001,1470,5001
2mm,mm2_kernel1,1470,9251,1470/9251,0,1470,9251,1,1933.0,0.0,5000.223,0.0,1020917.0,0.0,204.174288,0.0,2.586768235902742,0.0,528.1515778582515,0.0,1470.0,9251.0,1,1470/9251,1470,9251
2mm,mm2_kernel1,1470,9501,1470/9501,0,1470,9501,1,1933.0,0.0,5001.012,0.0,1023587.0,0.0,204.675985,0.0,2.5871764097258145,0.0,529.532850491464,0.0,1470.0,9501.0,1,1470/9501,1470,9501
2mm,mm2_kernel1,1890,810,1890/405;1890/810,0,1890,810,2,2170.0,0.0,5000.572,0.0,1441994.5,0.0,288.365902,0.0,2.3044110599078342,0.0,664.5135944700461,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
2mm,mm2_kernel1,1890,5001,1890/5001,0,1890,5001,1,2399.0,0.0,5000.36,0.0,1617749.0,0.0,323.526515,0.0,2.084351813255523,0.0,674.34305960817,0.0,1890.0,5001.0,1,1890/5001,1890,5001
2mm,mm2_kernel1,1890,9251,1890/9251,0,1890,9251,1,2356.0,0.0,5001.765,0.0,1637159.0,0.0,327.316248,0.0,2.1229902376910017,0.0,694.8892190152801,0.0,1890.0,9251.0,1,1890/9251,1890,9251
2mm,mm2_kernel1,1890,9501,1890/9501,0,1890,9501,1,2353.0,0.0,5000.951,0.0,1635495.0,0.0,327.036786,0.0,2.1253510412239693,0.0,695.0679983000425,0.0,1890.0,9501.0,1,1890/9501,1890,9501
2mm,mm2_kernel1,1905,9501,2100/9501,0,1905,9501,1,2352.0,0.0,5000.032,0.0,1636520.0,0.0,327.30189,0.0,2.125863945578232,0.0,695.7993197278912,0.0,1905.0,9501.0,1,2100/9501,2100,9501
2mm,mm2_kernel1,1920,810,2100/405;2100/810,0,1920,810,2,2177.0,0.0,5001.6224999999995,0.0,1596760.5,0.0,319.2484935,0.0,2.2974843066358774,0.0,733.468010654675,0.0,1920.0,810.0,2,2100/405;2100/810,2100,405;810
2mm,mm2_kernel1,1920,5001,2100/5001,0,1920,5001,1,2397.0,0.0,5001.642,0.0,1622111.0,0.0,324.315721,0.0,2.0866257822277845,0.0,676.7254901960785,0.0,1920.0,5001.0,1,2100/5001,2100,5001
2mm,mm2_kernel1,1920,9251,2100/9251,0,1920,9251,1,2354.0,0.0,5000.605,0.0,1640442.0,0.0,328.048707,0.0,2.124301189464741,0.0,696.874256584537,0.0,1920.0,9251.0,1,2100/9251,2100,9251
2mm,mm2_kernel2,210,405,210/405,0,210,405,1,314.0,0.0,5007.561,0.0,219338.0,0.0,43.801368,0.0,15.947646496815286,0.0,698.5286624203821,0.0,210.0,405.0,1,210/405,210,405
2mm,mm2_kernel2,210,810,210/810,0,210,810,1,320.0,0.0,5008.05,0.0,232106.0,0.0,46.346584,0.0,15.65015625,0.0,725.33125,0.0,210.0,810.0,1,210/810,210,810
2mm,mm2_kernel2,210,5001,210/5001,0,210,5001,1,320.0,0.0,5012.297,0.0,407758.0,0.0,81.351518,0.0,15.663428125,0.0,1274.24375,0.0,210.0,5001.0,1,210/5001,210,5001
2mm,mm2_kernel2,210,9251,210/9251,0,210,9251,1,319.0,0.0,5000.864,0.0,517941.0,0.0,103.570308,0.0,15.676689655172412,0.0,1623.6394984326018,0.0,210.0,9251.0,1,210/9251,210,9251
2mm,mm2_kernel2,210,9501,210/9501,0,210,9501,1,319.0,0.0,5000.149,0.0,516671.0,0.0,103.331112,0.0,15.674448275862073,0.0,1619.6583072100314,0.0,210.0,9501.0,1,210/9501,210,9501
2mm,mm2_kernel2,630,810,630/405;630/810,0,630,810,2,820.5,0.0,5002.5685,0.0,333051.0,0.0,66.5757335,0.0,6.097078397761168,0.0,405.89714397333364,0.0,630.0,810.0,2,630/405;630/810,630,405;810
2mm,mm2_kernel2,630,5001,630/5001,0,630,5001,1,823.0,0.0,5000.794,0.0,481609.0,0.0,96.306498,0.0,6.076298906439854,0.0,585.187120291616,0.0,630.0,5001.0,1,630/5001,630,5001
2mm,mm2_kernel2,630,9251,630/9251,0,630,9251,1,823.0,0.0,5002.078,0.0,628656.0,0.0,125.678965,0.0,6.077859052247875,0.0,763.8590522478736,0.0,630.0,9251.0,1,630/9251,630,9251
2mm,mm2_kernel2,630,9501,630/9501,0,630,9501,1,823.0,0.0,5001.538,0.0,628416.0,0.0,125.64455,0.0,6.077202916160388,0.0,763.5674362089915,0.0,630.0,9501.0,1,630/9501,630,9501
2mm,mm2_kernel2,1050,810,1050/405;1050/810,0,1050,810,2,1331.5,0.0,5001.3975,0.0,439052.0,0.0,87.78591800000001,0.0,3.756240718773973,0.0,329.7420070732368,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
2mm,mm2_kernel2,1050,5001,1050/5001,0,1050,5001,1,1378.0,0.0,5000.097,0.0,609690.0,0.0,121.93563,0.0,3.6285174165457184,0.0,442.4455732946299,0.0,1050.0,5001.0,1,1050/5001,1050,5001
2mm,mm2_kernel2,1050,9251,1050/9251,0,1050,9251,1,1373.0,0.0,5003.561,0.0,752113.0,0.0,150.315544,0.0,3.644254187909687,0.0,547.7880553532411,0.0,1050.0,9251.0,1,1050/9251,1050,9251
2mm,mm2_kernel2,1050,9501,1050/9501,0,1050,9501,1,1373.0,0.0,5002.959,0.0,757630.0,0.0,151.436366,0.0,3.64381573197378,0.0,551.8062636562272,0.0,1050.0,9501.0,1,1050/9501,1050,9501
2mm,mm2_kernel2,1470,810,1470/405;1470/810,0,1470,810,2,1789.0,0.0,5000.557,0.0,562875.0,0.0,112.5625045,0.0,2.795168809390721,0.0,314.63107881498047,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
2mm,mm2_kernel2,1470,5001,1470/5001,0,1470,5001,1,1925.0,0.0,5000.596,0.0,765775.0,0.0,153.136755,0.0,2.5977122077922075,0.0,397.8051948051948,0.0,1470.0,5001.0,1,1470/5001,1470,5001
2mm,mm2_kernel2,1470,9251,1470/9251,0,1470,9251,1,1929.0,0.0,5000.729,0.0,892023.0,0.0,178.378592,0.0,2.592394504924832,0.0,462.4276827371695,0.0,1470.0,9251.0,1,1470/9251,1470,9251
2mm,mm2_kernel2,1470,9501,1470/9501,0,1470,9501,1,1929.0,0.0,5001.629,0.0,898656.0,0.0,179.672648,0.0,2.5928610679108344,0.0,465.8662519440125,0.0,1470.0,9501.0,1,1470/9501,1470,9501
2mm,mm2_kernel2,1890,810,1890/405;1890/810,0,1890,810,2,2168.0,0.0,5001.6575,0.0,1144014.0,0.0,228.7272385,0.0,2.3070375922509223,0.0,527.6817343173432,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
2mm,mm2_kernel2,1890,5001,1890/5001,0,1890,5001,1,2469.0,0.0,5000.045,0.0,1494748.0,0.0,298.946914,0.0,2.025129607128392,0.0,605.4062373430538,0.0,1890.0,5001.0,1,1890/5001,1890,5001
2mm,mm2_kernel2,1890,9251,1890/9251,0,1890,9251,1,2468.0,0.0,5000.842,0.0,1653178.0,0.0,330.579944,0.0,2.0262730956239867,0.0,669.8452188006484,0.0,1890.0,9251.0,1,1890/9251,1890,9251
2mm,mm2_kernel2,1890,9501,1890/9501,0,1890,9501,1,2461.0,0.0,5000.9,0.0,1663176.0,0.0,332.57531,0.0,2.032060138155221,0.0,675.8130841121496,0.0,1890.0,9501.0,1,1890/9501,1890,9501
2mm,mm2_kernel2,1920,810,2100/405,0,1920,810,1,2198.0,0.0,5000.933,0.0,1373190.0,0.0,274.586756,0.0,2.27521974522293,0.0,624.7452229299363,0.0,1920.0,810.0,1,2100/405,2100,405
