constraint_name,constraint_limit,feature_set,model,workload,kernel,kernel_id,selected_requested_core_clock,selected_requested_mem_clock,selected_effective_core_clock,selected_effective_mem_clock,selected_is_auto,no_pred_feasible,selected_pred_time_ratio,selected_pred_energy_ratio,selected_actual_time_ratio,selected_actual_energy_ratio,selected_actual_slowdown_pct,selected_actual_energy_saving_pct,selected_violates_constraint,oracle_requested_core_clock,oracle_requested_mem_clock,oracle_effective_core_clock,oracle_effective_mem_clock,oracle_is_auto,oracle_actual_time_ratio,oracle_actual_energy_ratio,oracle_actual_slowdown_pct,oracle_actual_energy_saving_pct,oracle_gap_energy_saving_pp,oracle_gap_energy_ratio,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,selected_time_per_launch_ms,selected_energy_per_launch_mJ,oracle_time_per_launch_ms,oracle_energy_per_launch_mJ
2pct,1.02,ptx_runtime,random_forest,pre_euler3d,compute_step_factor,preeuler3d::computestepfactor,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,1.01807983836152,0.7717579193302602,1.807983836151994,22.824208066973984,22.824208066973984,0.22824208066973983,0.0072640945028315,1.5152429545646051,0.0072640945028315,1.5152429545646051,0.007395428157285499,1.1694007498946155
2pct,1.02,ptx_runtime,random_forest,pre_euler3d,time_step,preeuler3d::timestep,1890,9251,1890.0,9251.0,False,False,0.991469426593518,0.8754384770515562,1.004870004951157,0.8647249835985911,0.487000495115697,13.527501640140894,False,1890,9251,1890.0,9251.0,False,1.004870004951157,0.8647249835985911,0.487000495115697,13.527501640140894,0.0,0.0,0.0080555347902019,1.9303712630418952,0.0080947652845144,1.6692402587730943,0.0080947652845144,1.6692402587730943
2pct,1.02,ptx_runtime,random_forest,srad_v1,compress,sradv1::compress,1470,9251,1470.0,9251.0,False,False,1.0186454879842637,0.6580973404286171,1.0083701008331436,0.6242108203925013,0.8370100833143601,37.57891796074987,False,1470,9251,1470.0,9251.0,False,1.0083701008331436,0.6242108203925013,0.8370100833143601,37.57891796074987,0.0,0.0,0.0468210132034834,14.976018353778445,0.0472129098051065,9.3481927028252,0.0472129098051065,9.3481927028252
2pct,1.02,ptx_runtime,random_forest,srad_v1,extract,sradv1::extract,1470,9251,1470.0,9251.0,False,False,1.0155577455540408,0.6526730481077467,1.0092187613718244,0.6360047878540409,0.9218761371824424,36.39952121459591,False,1470,9251,1470.0,9251.0,False,1.0092187613718244,0.6360047878540409,0.9218761371824424,36.39952121459591,0.0,0.0,0.0467676313229571,14.500636037114637,0.04719877095604891,9.222473946533755,0.04719877095604891,9.222473946533755
2pct,1.02,ptx_runtime,random_forest,srad_v1,prepare,sradv1::prepare,1890,9251,1890.0,9251.0,False,False,0.9798258832125012,0.9499672496203858,0.9997563528365592,0.8942916838231771,-0.024364716344082993,10.570831617682286,False,1050,9251,1050.0,9251.0,False,1.0189521382598126,0.6260236271728782,1.8952138259812568,37.39763728271218,26.826805665029894,0.26826805665029896,0.0676408279220779,22.657237554112555,0.06762434742622189,20.26217912304904,0.0689227662448653,14.183966035343092
2pct,1.02,ptx_runtime,random_forest,srad_v1,reduce,sradv1::reduce,1890,9251,1890.0,9251.0,False,False,0.99713748277714,0.9291161140556186,1.0101208551716618,0.8798400264900988,1.0120855171661836,12.015997350990116,False,1890,5001,1890.0,5001.0,False,1.0192639909261505,0.7777434811578363,1.9263990926150498,22.22565188421637,10.209654533226253,0.10209654533226253,0.1156414265229659,36.027290809010594,0.11681181665264921,31.698252499766376,0.11786914191419141,28.01999057048562
2pct,1.02,ptx_runtime,random_forest,srad_v1,srad,sradv1::srad,1890,9251,1890.0,9251.0,False,False,0.9964560576685142,0.974454953657707,0.9989432546225696,0.9993669730742644,-0.10567453774303903,0.06330269257356358,False,1050,9501,1050.0,9501.0,False,1.0047000764654388,0.7095447120990463,0.4700076465438796,29.045528790095364,28.9822260975218,0.289822260975218,0.131279491690078,45.71882794654344,0.1311407626940831,45.68988669744021,0.1318965153393653,32.439552612836
2pct,1.02,ptx_runtime,random_forest,srad_v1,srad2,sradv1::srad2,1470,9251,1470.0,9251.0,False,False,1.0131289913340435,0.6915748076099182,1.004331344876617,0.6934063624873998,0.4331344876616905,30.659363751260017,False,630,9251,630.0,9251.0,False,1.0195857094655645,0.6649353942614548,1.9585709465564483,33.506460573854525,2.8470968225945086,0.02847096822594508,0.1452390856014175,50.05771632730124,0.1458681661707217,34.71033899294008,0.1480836961350511,33.28514734192211
2pct,1.02,ptx_runtime,random_forest,streamcluster,compute_cost,streamcluster::computecost,1890,9251,1890.0,9251.0,False,False,1.0048279287152269,0.9087189129624448,1.000024799429613,0.8824330061915627,0.00247994296129761,11.756699380843727,False,630,9251,630.0,9251.0,False,1.0101154559521082,0.6060922487801379,1.0115455952108166,39.39077512198621,27.63407574114248,0.27634075741142483,0.3867962404270132,126.6268275702019,0.3868058327531522,111.73969211727392,0.3907088607594937,76.74753867791843
2pct,1.02,ptx_runtime,random_forest,syr2k,syr2k_kernel,syr2k::syr2kkernel,1890,9251,1890.0,9251.0,False,False,1.0124556728906764,0.8752021139451467,1.0107876103697415,0.8505090142267198,1.0787610369741518,14.949098577328023,False,1890,810,1890.0,810.0,False,1.0119134704383688,0.6016649081947375,1.1913470438368767,39.83350918052625,24.884410603198226,0.24884410603198226,15.537757763975156,3970.515527950311,15.705373040752347,3376.959247648903,15.722866381774809,2388.9198606100035
2pct,1.02,ptx_runtime,random_forest,syrk,syrk_kernel,syrk::syrkkernel,1890,9251,1890.0,9251.0,False,False,1.0070132677700536,0.8802547220568648,1.0132714808607586,0.8585271108611621,1.3271480860758578,14.147288913883793,False,1890,810,1890.0,810.0,False,1.014138600614234,0.598167670355022,1.413860061423411,40.1832329644978,26.035944050614006,0.26035944050614,7.959238473767885,1987.608903020668,8.06486935483871,1706.416129032258,8.071770967741935,1188.923387096774
2pct,1.02,ptx_runtime,extra_trees,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1890,9251,1890.0,9251.0,False,False,0.9757335430592786,0.9718993612188174,0.9985237449291527,1.0190801094655706,-0.14762550708472544,-1.9080109465570594,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,19.29658876168735,0.1929658876168735,0.1732624922032019,59.52214290664634,0.1730067125704993,60.65783190893048,0.17585537931277026,49.17208877009109
2pct,1.02,ptx_runtime,extra_trees,2mm,mm2_kernel1,2mm::mm2kernel1,1890,5001,1890.0,5001.0,False,False,0.9945104059644168,0.8955419112979156,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702,2.084351813255523,674.3430596081702
2pct,1.02,ptx_runtime,extra_trees,2mm,mm2_kernel2,2mm::mm2kernel2,1890,5001,1890.0,5001.0,False,False,0.9851049849130536,0.9522828986393176,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538,2.025129607128392,605.4062373430538
2pct,1.02,ptx_runtime,extra_trees,3mm,mm3_kernel1,3mm::mm3kernel1,1890,810,1890.0,810.0,False,False,1.0069864512764104,0.6858373103149592,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,0.0,0.0,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267,0.33030090341624746,77.42452690498267
2pct,1.02,ptx_runtime,extra_trees,3mm,mm3_kernel2,3mm::mm3kernel2,1890,810,1890.0,810.0,False,False,1.0029932683077247,0.6924020866647785,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676,0.3304146067107512,78.12970879691676
2pct,1.02,ptx_runtime,extra_trees,3mm,mm3_kernel3,3mm::mm3kernel3,1890,810,1890.0,810.0,False,False,1.0112002300068617,0.6940818887295352,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532,0.32986961455146435,78.87577922634532
2pct,1.02,ptx_runtime,extra_trees,atax,atax_kernel1,atax::ataxkernel1,1890,9251,1890.0,9251.0,False,False,1.0134315231602224,0.8769696187810049,1.016335025124547,0.8606629361380124,1.6335025124547098,13.933706386198763,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,13.00147380668687,0.1300147380668687,1.2237679882525696,296.98164464023495,1.2437582690872917,255.6010942551604,1.238448736998514,216.9891035165924
2pct,1.02,ptx_runtime,extra_trees,atax,atax_kernel2,atax::ataxkernel2,1890,9251,1890.0,9251.0,False,False,1.0173676034417138,0.8720715801345329,1.0183425103696826,0.8900788033042953,1.8342510369682596,10.992119669570465,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,0.9384870257576399,0.009384870257576394,1.216248784046693,241.7205739299611,1.2385578399801833,215.1503591776072,1.2385769135496654,212.88184295268763
2pct,1.02,ptx_runtime,extra_trees,bicg,bicg_kernel1,bicg::bicgkernel1,1950,9251,1950.0,9251.0,False,False,0.9999347302969764,0.9870247708955936,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,8.994233556297083,0.08994233556297082,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844,1.2132544881125666,189.0591945657448
2pct,1.02,ptx_runtime,extra_trees,bicg,bicg_kernel2,bicg::bicgkernel2,1950,5001,1950.0,5001.0,False,False,1.012855057087765,0.8433203826025694,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646,0.638950677229747,115.99028878098646
2pct,1.02,ptx_runtime,extra_trees,correlation,corr_kernel,correlation::corrkernel,1950,9251,1950.0,9251.0,False,False,0.9950058265742676,0.9363768771363016,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,7.324746002006943,0.07324746002006943,1351.50475,243653.5,1341.242,222262.5,1376.35925,204415.5
2pct,1.02,ptx_runtime,extra_trees,correlation,mean_kernel,correlation::meankernel,1890,9501,1890.0,9501.0,False,False,1.0137942977252896,0.8329845500237647,1.0170963943208842,0.8448849378786193,1.7096394320884167,15.511506212138071,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,2.1523766923072873,0.021523766923072896,0.6022942664418213,104.5072271741749,0.6125913267181183,88.29658213891952,0.6129427555773475,86.04719293944595
2pct,1.02,ptx_runtime,extra_trees,correlation,reduce_kernel,correlation::reducekernel,1470,9251,1470.0,9251.0,False,False,1.0186286842851304,0.7421306391869517,1.0436275653201637,0.6657595488287699,4.362756532016365,33.424045117123015,True,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,-30.47146085814362,-0.3047146085814362,0.0463599376923932,16.07854281793569,0.0483825089023068,10.704443412292925,0.0469944358810481,15.60381029362006
2pct,1.02,ptx_runtime,extra_trees,correlation,std_kernel,correlation::stdkernel,1890,9251,1890.0,9251.0,False,False,1.0177979304665177,0.875127619298539,1.022745048271626,0.875662144189882,2.2745048271626045,12.433785581011803,True,1965,9251,1965.0,9251.0,False,1.0045048701204624,0.9533916955383442,0.4504870120462412,4.660830446165576,-7.772955134846226,-0.07772955134846227,0.604474492263056,99.23972437137331,0.6182232937685459,86.90046983184965,0.6071975713418336,94.61432908318154
2pct,1.02,ptx_runtime,extra_trees,covariance,covar_kernel,covariance::covarkernel,1890,9251,1890.0,9251.0,False,False,1.0184176358604555,0.8344989303873341,1.021388270082908,0.8580370821162795,2.1388270082908,14.19629178837205,True,1950,9251,1950.0,9251.0,False,0.9952776953492584,0.9309162704704248,-0.4722304650741638,6.90837295295752,-7.287918835414531,-0.07287918835414531,1348.81175,242987.75,1377.6605,208492.5,1342.44225,226201.24999999997
2pct,1.02,ptx_runtime,extra_trees,covariance,mean_kernel,covariance::meankernel,1890,9251,1890.0,9251.0,False,False,1.0173882634176916,0.8337539817214902,1.013430227567937,0.8278504277667804,1.3430227567936992,17.21495722332196,False,1890,9251,1890.0,9251.0,False,1.013430227567937,0.8278504277667804,1.3430227567936992,17.21495722332196,0.0,0.0,0.6037243419463898,104.34581019077515,0.6118324972470328,86.38272360210449,0.6118324972470328,86.38272360210449
2pct,1.02,ptx_runtime,extra_trees,covariance,reduce_kernel,covariance::reducekernel,1470,9251,1470.0,9251.0,False,False,1.011410972104507,0.6473119238775864,1.018263186104697,0.6437145465891021,1.8263186104696905,35.62854534108979,False,1470,9251,1470.0,9251.0,False,1.018263186104697,0.6437145465891021,1.8263186104696905,35.62854534108979,0.0,0.0,0.0462931264350788,15.581790237760163,0.047138586418530914,10.03022503794628,0.047138586418530914,10.03022503794628
2pct,1.02,ptx_runtime,extra_trees,doitgen,kernel1,doitgen::kernel1,1890,9251,1890.0,9251.0,False,False,1.01336369091632,0.8925253059793226,1.0302104344496634,0.8563967234666058,3.0210434449663426,14.360327653339422,True,1965,810,1965.0,810.0,False,1.0178116124539265,0.6461267770187528,1.7811612453926484,35.38732229812472,21.0269946447853,0.21026994644785302,0.0242435354754874,4.764261228368753,0.0249759432147977,4.080097705713986,0.0246753519338898,3.078316752361306
2pct,1.02,ptx_runtime,extra_trees,doitgen,kernel2,doitgen::kernel2,1965,5001,1965.0,5001.0,False,False,1.0013502435985715,0.9537346299352678,0.8659354650600464,0.9737692493636988,-13.406453493995363,2.6230750636301203,False,1890,810,1890.0,810.0,False,1.0019096550778408,0.6605809621056491,0.19096550778407995,33.94190378943509,31.318828725804966,0.3131882872580497,0.0062991934528833,0.6842749768820062,0.0054546950121257,0.6663259305967536,0.0063112227396469,0.4520190225735365
2pct,1.02,ptx_runtime,extra_trees,euler3d,compute_flux,euler3d::computeflux,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9754070658041488,0.9509094933368708,-2.459293419585118,4.90905066631292,4.90905066631292,0.049090506663129196,0.0256531047822317,8.83643649087523,0.0256531047822317,8.83643649087523,0.025022219664403,8.402651346441601
2pct,1.02,ptx_runtime,extra_trees,euler3d,compute_step_factor,euler3d::computestepfactor,1965,5001,1965.0,5001.0,False,False,1.0116581305934436,0.9087917371613908,0.9990506353434307,0.8757008175699922,-0.09493646565692515,12.429918243000781,False,1965,5001,1965.0,5001.0,False,0.9990506353434307,0.8757008175699922,-0.09493646565692515,12.429918243000781,0.0,0.0,0.0072604597604343,1.4915873221009406,0.0072535669365473,1.306184237440829,0.0072535669365473,1.306184237440829
2pct,1.02,ptx_runtime,extra_trees,euler3d,time_step,euler3d::timestep,1890,9251,1890.0,9251.0,False,False,1.0052626862879424,0.8658449216418564,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,False,1890,9251,1890.0,9251.0,False,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,0.0,0.0,0.0088314572408104,2.095693965829387,0.0086197225832922,1.7856330141742491,0.0086197225832922,1.7856330141742491
2pct,1.02,ptx_runtime,extra_trees,fdtd2d,step1,fdtd2d::step1,1050,9251,1050.0,9251.0,False,False,1.0109456255063007,0.6313504790779387,1.0018322873789005,0.622329334664896,0.183228737890051,37.767066533510395,False,630,9251,630.0,9251.0,False,1.0047362571263485,0.6099160397111852,0.47362571263485087,39.00839602888148,1.2413294953710832,0.012413294953710796,0.0677983972664036,22.852255623805068,0.06792262341402452,14.221629037954736,0.06811950790861161,13.937957248538847
2pct,1.02,ptx_runtime,extra_trees,fdtd2d,step2,fdtd2d::step2,630,9251,630.0,9251.0,False,False,1.0184895166596024,0.6239085543896125,1.0106851592365145,0.6132151127598626,1.0685159236514474,38.67848872401374,False,630,9251,630.0,9251.0,False,1.0106851592365145,0.6132151127598626,1.0685159236514474,38.67848872401374,0.0,0.0,0.067651138562286,22.77645482958773,0.06837400175035553,13.966866316595558,0.06837400175035553,13.966866316595558
2pct,1.02,ptx_runtime,extra_trees,fdtd2d,step3,fdtd2d::step3,1050,9251,1050.0,9251.0,False,False,1.0147789001733905,0.6491901251491927,1.0005558111384998,0.6380287371560012,0.055581113849978436,36.197126284399886,False,630,9251,630.0,9251.0,False,1.0009200345631082,0.6288631808885659,0.09200345631081852,37.113681911143416,0.9165556267435306,0.009165556267435315,0.0867349905459087,29.282460492306623,0.0867831988197518,18.68305128872689,0.08681478973504181,18.414661249435703
2pct,1.02,ptx_runtime,extra_trees,gemm,gemm_kernel,gemm::gemmkernel,1890,5001,1890.0,5001.0,False,False,0.99791365000846,0.8336238288326857,1.0085200521349662,0.7786234407809793,0.8520052134966205,22.137655921902066,False,1890,810,1890.0,810.0,False,1.0082765420025408,0.6454702217565333,0.8276542002540799,35.45297782434667,13.315321902444602,0.133153219024446,0.3255344401041666,103.93723958333334,0.3283080105055811,80.927971109652,0.3282287395709623,67.08839308261611
2pct,1.02,ptx_runtime,extra_trees,gemver,gemver_kernel1,gemver::gemverkernel1,1470,9251,1470.0,9251.0,False,False,1.0198167833841332,0.6705772567699112,1.0292333299211205,0.6897128258277487,2.923332992112049,31.028717417225128,True,1890,9251,1890.0,9251.0,False,1.0016145116718176,0.992543772771014,0.16145116718175867,0.7456227228985979,-30.28309469432653,-0.3028309469432653,0.1792517209235623,60.94808547253693,0.18449184562024942,42.036676260054605,0.1795411249191868,60.493642698082034
